time,Speed,PWM
46.35,34,217
46.36,30,217
46.37,31,217
46.38,28,217
46.39,30,217
46.4,33,217
46.41,31,217
46.42,31,217
46.43,31,217
46.44,31,217
46.45,31,217
46.46,33,217
46.47,27,217
46.48,30,217
46.49,32,217
46.5,31,217
46.51,27,217
46.52,32,217
46.53,32,217
46.54,30,217
46.55,27,217
46.56,31,217
46.57,30,217
46.58,34,217
46.59,31,217
46.6,31,217
46.61,31,217
46.62,31,217
46.63,29,217
46.64,27,217
46.65,31,217
46.66,30,217
46.67,31,217
46.68,26,217
46.69,34,217
46.7,31,217
46.71,31,217
46.72,28,217
46.73,30,217
46.74,30,217
46.75,32,217
46.76,27,217
46.77,31,217
46.78,30,217
46.79,30,217
46.8,30,217
46.81,31,217
46.82,32,217
46.83,31,217
46.84,30,217
46.85,27,217
46.86,30,217
46.87,31,217
46.88,31,217
46.89,27,217
46.9,30,217
46.91,30,217
46.92,31,217
46.93,32,217
46.94,31,217
46.95,32,217
46.96,30,217
46.97,29,217
46.98,23,217
46.99,31,217
47,31,217
47.01,32,217
47.02,27,217
47.03,31,217
47.04,31,217
47.05,31,217
47.06,28,217
47.07,32,217
47.08,30,217
47.09,29,217
47.1,31,217
47.11,30,217
47.12,32,217
47.13,31,217
47.14,31,217
47.15,26,217
47.16,34,217
47.17,30,217
47.18,32,217
47.19,28,217
47.2,31,217
47.21,29,217
47.22,32,217
47.23,28,217
47.24,30,217
47.25,31,217
47.26,31,217
47.27,26,217
47.28,34,217
47.29,30,217
47.3,32,217
47.31,31,217
47.32,27,217
47.33,28,217
47.34,32,217
47.35,28,217
47.36,29,217
47.37,30,217
47.38,31,217
47.39,33,217
47.4,27,217
47.41,30,217
47.42,32,217
47.43,31,217
47.44,31,217
47.45,32,217
47.46,32,217
47.47,30,217
47.48,32,217
47.49,27,217
47.5,31,217
47.51,32,217
47.52,32,217
47.53,27,217
47.54,31,217
47.55,31,217
47.56,31,217
47.57,28,217
47.58,32,217
47.59,30,217
47.6,30,217
47.61,29,217
47.62,29,217
47.63,33,217
47.64,31,217
47.65,30,217
47.66,27,217
47.67,30,217
47.68,32,217
47.69,31,217
47.7,28,217
47.71,32,217
47.72,30,217
47.73,29,217
47.74,29,217
47.75,31,217
47.76,31,217
47.77,31,217
47.78,28,217
47.79,30,217
47.8,32,217
47.81,31,217
47.82,32,217
47.83,28,217
47.84,30,217
47.85,29,217
47.86,31,217
47.87,27,217
47.88,31,217
47.89,32,217
47.9,30,217
47.91,25,217
47.92,30,217
47.93,31,217
47.94,32,217
47.95,32,217
47.96,30,217
47.97,29,217
47.98,31,217
47.99,31,217
48,27,217
48.01,32,217
48.02,30,217
48.03,34,217
48.04,29,217
48.05,30,217
48.06,31,217
48.07,32,217
48.08,28,217
48.09,33,217
48.1,31,217
48.11,31,217
48.12,31,217
48.13,30,217
48.14,30,217
48.15,32,217
48.16,32,217
48.17,28,217
48.18,30,217
48.19,30,217
48.2,30,217
48.21,28,217
48.22,32,217
48.23,32,217
48.24,31,217
48.25,27,217
48.26,28,217
48.27,32,217
48.28,32,217
48.29,27,217
48.3,30,217
48.31,31,217
48.32,33,217
48.33,31,217
48.34,28,217
48.35,30,217
48.36,32,217
48.37,31,217
48.38,31,217
48.39,32,217
48.4,32,217
48.41,30,217
48.42,25,217
48.43,28,217
48.44,33,217
48.45,33,217
48.46,31,217
48.47,30,217
48.48,30,217
48.49,32,217
48.5,33,217
48.51,28,217
48.52,31,217
48.53,30,217
48.54,30,217
48.55,25,217
48.56,31,217
48.57,32,217
48.58,31,217
48.59,27,217
48.6,30,217
48.61,30,217
48.62,32,217
48.63,32,217
48.64,31,217
48.65,30,217
48.66,30,217
48.67,33,217
48.68,30,217
48.69,32,217
48.7,32,217
48.71,29,217
48.72,25,217
48.73,32,217
48.74,31,217
48.75,31,217
48.76,28,217
48.77,30,217
48.78,30,217
48.79,31,217
48.8,29,217
48.81,30,217
48.82,32,217
48.83,30,217
48.84,30,217
48.85,29,217
48.86,30,217
48.87,32,217
48.88,31,217
48.89,28,217
48.9,30,217
48.91,34,217
48.92,31,217
48.93,27,217
48.94,30,217
48.95,30,217
48.96,32,217
48.97,34,217
48.98,32,217
48.99,32,217
49,31,217
49.01,29,217
49.02,28,217
49.03,32,217
49.04,30,217
49.05,31,217
49.06,27,217
49.07,30,217
49.08,33,217
49.09,31,217
49.1,27,217
49.11,31,217
49.12,32,217
49.13,30,217
49.14,32,217
49.15,32,217
49.16,30,217
49.17,30,217
49.18,31,217
49.19,25,217
49.2,31,217
49.21,31,217
49.22,30,217
49.23,26,217
49.24,32,217
49.25,31,217
49.26,32,217
49.27,27,217
49.28,31,217
49.29,31,217
49.3,30,217
49.31,29,217
49.32,31,217
49.33,31,217
49.34,30,217
49.35,29,217
49.36,26,217
49.37,32,217
49.38,32,217
49.39,31,217
49.4,27,217
49.41,31,217
49.42,31,217
49.43,32,217
49.44,28,217
49.45,32,217
49.46,30,217
49.47,29,217
49.48,27,217
49.49,31,217
49.5,32,217
49.51,31,217
49.52,30,217
49.53,27,217
49.54,31,217
49.55,31,217
49.56,32,217
49.57,27,217
49.58,31,217
49.59,31,217
49.6,34,217
49.61,29,217
49.62,31,217
49.63,31,217
49.64,31,217
49.65,30,217
49.66,32,217
49.67,30,217
49.68,32,217
49.69,31,217
49.7,27,217
49.71,29,217
49.72,33,217
49.73,30,217
49.74,28,217
49.75,32,217
49.76,31,217
49.77,30,217
49.78,27,217
49.79,31,217
49.8,31,217
49.81,32,217
49.82,26,-217
49.83,11,-217
49.84,-3,-217
49.85,-10,-217
49.86,-16,-217
49.87,-18,-217
49.88,-21,-217
49.89,-27,-217
49.9,-26,-217
49.91,-24,-217
49.92,-29,-217
49.93,-29,-217
49.94,-32,-217
49.95,-28,-217
49.96,-32,-217
49.97,-33,-217
49.98,-36,-217
49.99,-33,-217
50,-35,-217
50.01,-35,-217
50.02,-32,-217
50.03,-32,-217
50.04,-32,-217
50.05,-37,-217
50.06,-37,-217
50.07,-34,-217
50.08,-32,-217
50.09,-36,-217
50.1,-34,-217
50.11,-35,-217
50.12,-30,-217
50.13,-37,-217
50.14,-38,-217
50.15,-37,-217
50.16,-35,-217
50.17,-36,-217
50.18,-36,-217
50.19,-38,-217
50.2,-36,-217
50.21,-30,-217
50.22,-35,-217
50.23,-38,-217
50.24,-38,-217
50.25,-33,-217
50.26,-34,-217
50.27,-34,-217
50.28,-38,-217
50.29,-33,-217
50.3,-35,-217
50.31,-36,-217
50.32,-36,-217
50.33,-33,-217
50.34,-37,-217
50.35,-36,-217
50.36,-34,-217
50.37,-34,-217
50.38,-33,-217
50.39,-39,-217
50.4,-37,-217
50.41,-34,-217
50.42,-29,-217
50.43,-38,-217
50.44,-36,-217
50.45,-35,-217
50.46,-29,-217
50.47,-35,-217
50.48,-39,-217
50.49,-37,-217
50.5,-36,-217
50.51,-35,-217
50.52,-33,-217
50.53,-39,-217
50.54,-38,-217
50.55,-31,-217
50.56,-34,-217
50.57,-34,-217
50.58,-37,-217
50.59,-33,-217
50.6,-37,-217
50.61,-34,-217
50.62,-34,-217
50.63,-33,-217
50.64,-37,-217
50.65,-36,-217
50.66,-36,-217
50.67,-33,-217
50.68,-37,-217
50.69,-36,-217
50.7,-34,-217
50.71,-34,-217
50.72,-34,-217
50.73,-38,-217
50.74,-38,-217
50.75,-36,-217
50.76,-29,-217
50.77,-39,-217
50.78,-37,-217
50.79,-36,-217
50.8,-31,-217
50.81,-35,-217
50.82,-39,-217
50.83,-36,-217
50.84,-32,-217
50.85,-34,-217
50.86,-34,-217
50.87,-38,-217
50.88,-38,-217
50.89,-31,-217
50.9,-35,-217
50.91,-34,-217
50.92,-37,-217
50.93,-35,-217
50.94,-35,-217
50.95,-34,-217
50.96,-34,-217
50.97,-33,-217
50.98,-38,-217
50.99,-37,-217
51,-35,-217
51.01,-35,-217
51.02,-37,-217
51.03,-36,-217
51.04,-36,-217
51.05,-34,-217
51.06,-30,-217
51.07,-39,-217
51.08,-38,-217
51.09,-37,-217
51.1,-30,-217
51.11,-34,-217
51.12,-38,-217
51.13,-38,-217
51.14,-31,-217
51.15,-35,-217
51.16,-34,-217
51.17,-37,-217
51.18,-38,-217
51.19,-34,-217
51.2,-34,-217
51.21,-34,-217
51.22,-39,-217
51.23,-33,-217
51.24,-37,-217
51.25,-36,-217
51.26,-34,-217
51.27,-34,-217
51.28,-36,-217
51.29,-35,-217
51.3,-33,-217
51.31,-30,-217
51.32,-38,-217
51.33,-38,-217
51.34,-38,-217
51.35,-31,-217
51.36,-37,-217
51.37,-39,-217
51.38,-37,-217
51.39,-35,-217
51.4,-29,-217
51.41,-38,-217
51.42,-36,-217
51.43,-36,-217
51.44,-30,-217
51.45,-34,-217
51.46,-38,-217
51.47,-39,-217
51.48,-33,-217
51.49,-35,-217
51.5,-33,-217
51.51,-38,-217
51.52,-38,-217
51.53,-36,-217
51.54,-36,-217
51.55,-34,-217
51.56,-38,-217
51.57,-34,-217
51.58,-36,-217
51.59,-35,-217
51.6,-35,-217
51.61,-33,-217
51.62,-37,-217
51.63,-36,-217
51.64,-36,-217
51.65,-29,-217
51.66,-39,-217
51.67,-38,-217
51.68,-36,-217
51.69,-33,-217
51.7,-35,-217
51.71,-38,-217
51.72,-36,-217
51.73,-36,-217
51.74,-32,-217
51.75,-34,-217
51.76,-38,-217
51.77,-38,-217
51.78,-32,-217
51.79,-34,-217
51.8,-34,-217
51.81,-39,-217
51.82,-33,-217
51.83,-37,-217
51.84,-35,-217
51.85,-35,-217
51.86,-31,-217
51.87,-38,-217
51.88,-36,-217
51.89,-34,-217
51.9,-34,-217
51.91,-34,-217
51.92,-35,-217
51.93,-34,-217
51.94,-34,-217
51.95,-31,-217
51.96,-38,-217
51.97,-38,-217
51.98,-36,-217
51.99,-29,-217
52,-39,-217
52.01,-37,-217
52.02,-35,-217
52.03,-35,-217
52.04,-33,-217
52.05,-38,-217
52.06,-38,-217
52.07,-38,-217
52.08,-32,-217
52.09,-34,-217
52.1,-38,-217
52.11,-38,-217
52.12,-32,-217
52.13,-36,-217
52.14,-34,-217
52.15,-38,-217
52.16,-34,-217
52.17,-38,-217
52.18,-35,-217
52.19,-33,-217
52.2,-38,-217
52.21,-38,-217
52.22,-36,-217
52.23,-36,-217
52.24,-34,-217
52.25,-34,-217
52.26,-37,-217
52.27,-36,-217
52.28,-34,-217
52.29,-31,-217
52.3,-38,-217
52.31,-38,-217
52.32,-36,-217
52.33,-31,-217
52.34,-35,-217
52.35,-37,-217
52.36,-37,-217
52.37,-34,-217
52.38,-36,-217
52.39,-33,-217
52.4,-39,-217
52.41,-38,-217
52.42,-32,-217
52.43,-36,-217
52.44,-33,-217
52.45,-38,-217
52.46,-32,-217
52.47,-36,-217
52.48,-35,-217
52.49,-33,-217
52.5,-35,-217
52.51,-36,-217
52.52,-34,-217
52.53,-34,-217
52.54,-34,-217
52.55,-37,-217
52.56,-38,-217
52.57,-36,-217
52.58,-34,-217
52.59,-34,-217
52.6,-37,-217
52.61,-36,-217
52.62,-34,-217
52.63,-30,-217
52.64,-39,-217
52.65,-37,-217
52.66,-37,-217
52.67,-33,-217
52.68,-35,-217
52.69,-37,-217
52.7,-38,-217
52.71,-36,-217
52.72,-36,-217
52.73,-34,-217
52.74,-38,-217
52.75,-38,-217
52.76,-34,-217
52.77,-35,-217
52.78,-33,-217
52.79,-33,-217
52.8,-32,-217
52.81,-36,-217
52.82,-35,-217
52.83,-35,-217
52.84,-33,-217
52.85,-37,-217
52.86,-36,-217
52.87,-34,-217
52.88,-31,-217
52.89,-38,-217
52.9,-38,-217
52.91,-36,-217
52.92,-36,-217
52.93,-29,-217
52.94,-38,-217
52.95,-36,-217
52.96,-36,-217
52.97,-30,-217
52.98,-34,-217
52.99,-40,-217
53,-37,-217
53.01,-33,-217
53.02,-34,-217
53.03,-34,-217
53.04,-38,-217
53.05,-36,-217
53.06,-36,-217
53.07,-34,-217
53.08,-34,-217
53.09,-38,-217
53.1,-32,-217
53.11,-36,-217
53.12,-34,-217
53.13,-34,-217
53.14,-34,-217
53.15,-37,-217
53.16,-37,-217
53.17,-35,-217
53.18,-29,-217
53.19,-38,-217
53.2,-36,-217
53.21,-36,-217
53.22,-34,-217
53.23,-34,-217
53.24,-38,-217
53.25,-39,-217
53.26,-37,-217
53.27,-30,-217
53.28,-38,-217
53.29,-38,-217
53.3,-36,-217
53.31,-31,-217
53.32,-35,-217
53.33,-39,-217
53.34,-36,-217
53.35,-33,-217
53.36,-35,-217
53.37,-34,-217
53.38,-39,-217
53.39,-33,-217
53.4,-37,-217
53.41,-36,-217
53.42,-36,-217
53.43,-37,-217
53.44,-35,-217
53.45,-37,-217
53.46,-34,-217
53.47,-34,-217
53.48,-34,-217
53.49,-39,-217
53.5,-38,-217
53.51,-36,-217
53.52,-31,-217
53.53,-38,-217
53.54,-38,-217
53.55,-36,-217
53.56,-34,-217
53.57,-34,-217
53.58,-39,-217
53.59,-36,-217
53.6,-34,-217
53.61,-31,-217
53.62,-33,-217
53.63,-37,-217
53.64,-38,-217
53.65,-33,-217
53.66,-35,-217
53.67,-34,-217
53.68,-37,-217
